Order_Date,Order_ID,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
2022-05-06,200316,South,Mumbai,Returning,Clothing,2.0,9211.33,25.0,18422.66
2022-03-13,200317,South,Mumbai,New,Electronics,6.0,30796.9,10.0,166303.26
2023-01-06,200318,West,Hyderabad,New,Accessories,6.0,17052.15,10.0,166303.26
2022-10-10,200319,North,Chennai,Returning,Furniture,6.0,33687.43,25.0,151593.435
2021-04-03,200320,West,Chennai,New,Food,1.0,3110.2,0.0,3110.2
2022-05-11,200321,West,Kolkata,Returning,Food,1.0,30297.19,0.0,3110.2
2023-04-07,200322,South,Hyderabad,New,Food,4.0,7494.9,0.0,29979.6
2022-11-22,200323,Central,Mumbai,New,Furniture,4.0,22803.0,10.0,29979.6
2022-11-20,200324,Central,Kolkata,New,Clothing,3.0,42716.33,10.0,115334.091
2023-04-27,200325,North,Pune,Returning,Accessories,7.0,23148.03,15.0,137730.7785
2022-07-14,200326,East,Chennai,New,Electronics,1.0,29718.7,15.0,25260.895
2022-10-01,200327,East,Hyderabad,New,Electronics,4.0,27630.42,0.0,110521.68
2023-08-17,200328,East,Ahmedabad,Returning,Clothing,1.0,40741.71,0.0,40741.71
2022-04-07,200329,South,Ahmedabad,Returning,Furniture,8.0,28814.2,10.0,207462.24
2021-07-31,200330,Central,Delhi,Returning,Accessories,2.0,11901.5,25.0,17852.25
2021-04-16,200331,East,Ahmedabad,Returning,Clothing,4.0,19844.0,15.0,67469.6
2021-03-19,200332,West,Delhi,Returning,Food,8.0,23932.92,10.0,172317.024
2022-06-21,200333,East,Mumbai,Returning,Food,6.0,47155.69,5.0,268787.433
2021-03-09,200334,West,Bengaluru,New,Electronics,2.0,31367.81,20.0,50188.496
2023-06-23,200335,Central,Chennai,Returning,Electronics,6.0,35520.71,5.0,202468.047
2022-07-16,200336,Central,Mumbai,Returning,Furniture,5.0,1464.33,15.0,6223.4025
2022-05-06,200337,East,Bengaluru,New,Accessories,5.0,645.09,10.0,6223.4025
2022-02-21,200338,West,Ahmedabad,New,Clothing,1.0,22730.41,10.0,20457.369
2021-02-03,200339,West,Kolkata,New,Clothing,6.0,23152.83,10.0,125025.282
2021-11-28,200340,West,Pune,Returning,Electronics,9.0,645.09,25.0,4354.3575
2023-05-10,200341,East,Chennai,New,Furniture,9.0,12222.3,25.0,82500.525
2021-03-10,200342,South,Kolkata,Returning,Electronics,5.0,31145.77,0.0,155728.85
2021-08-19,200343,West,Delhi,Returning,Accessories,2.0,25039.55,10.0,45071.19
2022-08-31,200344,North,Hyderabad,New,Furniture,8.0,49424.72,10.0,355857.984
2022-09-30,200345,West,Chennai,New,Clothing,7.0,17052.15,5.0,113396.7975
2023-02-03,200346,West,Mumbai,New,Clothing,7.0,28814.2,5.0,191614.43
2022-07-28,200347,East,Mumbai,New,Accessories,2.0,42969.65,25.0,64454.475
2023-05-13,200348,East,Hyderabad,Returning,Furniture,1.0,7179.65,0.0,7179.65
2021-03-20,200349,North,Bengaluru,New,Electronics,7.0,31367.81,5.0,208595.9365
2023-05-27,200350,East,Mumbai,Returning,Furniture,2.0,48795.82,5.0,97591.64
2022-03-04,200351,West,Bengaluru,Returning,Food,2.0,46607.98,20.0,97591.64
2022-08-12,200352,East,Pune,Returning,Clothing,6.0,39245.1,10.0,211923.54
2022-02-05,200353,South,Delhi,New,Furniture,6.0,25249.35,20.0,211923.54
2022-01-05,200354,West,Chennai,Returning,Clothing,8.0,41692.24,15.0,283507.232
2022-09-27,200355,Central,Delhi,Returning,Clothing,6.0,8853.49,0.0,53120.94
2022-02-15,200356,East,Bengaluru,New,Electronics,4.0,5586.95,0.0,22347.8
2023-09-20,200357,Central,Ahmedabad,Returning,Furniture,1.0,24849.97,25.0,18637.4775
2022-01-16,200358,Central,Hyderabad,Returning,Furniture,5.0,11704.73,0.0,58523.65
2023-05-16,200359,Central,Ahmedabad,New,Electronics,5.0,41203.96,10.0,58523.65
2022-06-05,200360,South,Chennai,Returning,Clothing,6.0,28294.94,15.0,144304.194
2022-11-24,200361,East,Pune,Returning,Furniture,2.0,48657.49,25.0,72986.235
2022-08-30,200362,North,Mumbai,Returning,Accessories,5.0,27242.53,15.0,115780.7525
2023-05-16,200363,East,Ahmedabad,Returning,Furniture,2.0,7494.9,20.0,11991.84
2022-12-21,200364,North,Chennai,Returning,Furniture,2.0,47419.94,20.0,94839.88
2022-02-11,200365,North,Hyderabad,Returning,Clothing,6.0,3925.39,20.0,18841.872
2021-07-04,200366,North,Mumbai,New,Accessories,9.0,36483.2,20.0,262679.04
2021-07-01,200367,Central,Hyderabad,New,Accessories,8.0,10316.71,10.0,74280.312
2022-07-01,200368,West,Chennai,New,Accessories,1.0,7358.44,20.0,5886.752
2023-02-20,200369,West,Mumbai,New,Furniture,4.0,529.5,15.0,1800.3
2021-09-18,200370,South,Ahmedabad,Returning,Furniture,2.0,34036.26,0.0,68072.52
2021-02-14,200371,South,Bengaluru,Returning,Clothing,9.0,40741.71,0.0,366675.39
2021-11-08,200372,South,Chennai,Returning,Clothing,6.0,18085.76,5.0,103088.832
2021-10-04,200373,East,Delhi,Returning,Food,5.0,28294.94,25.0,106106.025
2023-03-23,200374,North,Bengaluru,New,Furniture,8.0,49424.72,15.0,336088.096
2022-03-10,200375,North,Hyderabad,New,Furniture,8.0,11801.42,15.0,94411.36
2021-10-02,200376,West,Bengaluru,Returning,Furniture,8.0,744.69,10.0,94411.36
2021-07-04,200377,West,Hyderabad,New,Food,6.0,47155.69,0.0,282934.14
2022-10-24,200378,West,Delhi,New,Food,2.0,38357.85,0.0,76715.7
2023-08-05,200379,West,Delhi,New,Accessories,5.0,47155.69,5.0,223989.5275
2021-05-02,200380,Central,Mumbai,Returning,Furniture,5.0,12867.88,15.0,223989.5275
2022-02-11,200381,South,Pune,New,Furniture,4.0,7179.65,10.0,25846.74
2021-01-19,200382,South,Hyderabad,Returning,Furniture,7.0,7676.97,10.0,48364.911
2023-08-24,200383,Central,Pune,New,Electronics,7.0,25039.55,20.0,140221.48
2023-05-22,200384,South,Bengaluru,New,Furniture,7.0,8900.54,20.0,140221.48
2021-09-05,200385,North,Hyderabad,Returning,Food,3.0,35090.68,10.0,94744.836
2021-01-06,200386,North,Ahmedabad,New,Furniture,7.0,5561.99,25.0,29200.4475
2022-10-08,200387,North,Chennai,Returning,Clothing,4.0,744.69,20.0,2383.008
2023-04-19,200388,Central,Ahmedabad,New,Accessories,5.0,24356.89,15.0,103516.7825
2022-04-25,200389,West,Kolkata,Returning,Clothing,2.0,10471.68,25.0,15707.52
2021-06-07,200390,Central,Hyderabad,Returning,Accessories,2.0,41727.61,20.0,66764.176
2022-02-05,200391,East,Mumbai,Returning,Accessories,5.0,45204.56,15.0,192119.38
2023-07-28,200392,East,Delhi,New,Clothing,3.0,28783.88,20.0,69081.312
2021-09-04,200393,East,Chennai,New,Food,6.0,1371.52,0.0,8229.12
2023-08-01,200394,North,Pune,New,Electronics,9.0,5303.18,20.0,38182.896
2021-03-10,200395,East,Chennai,Returning,Clothing,1.0,19844.0,5.0,18851.8
2021-08-27,200396,North,Kolkata,New,Electronics,6.0,30297.19,0.0,181783.14
2021-04-13,200397,West,Pune,Returning,Food,6.0,25249.35,0.0,181783.14
2022-12-19,200398,North,Pune,New,Clothing,7.0,22730.41,15.0,135245.9395
2022-03-27,200399,East,Chennai,Returning,Clothing,6.0,47358.33,5.0,269942.481
2023-06-28,200400,East,Hyderabad,New,Electronics,6.0,44764.05,10.0,269942.481
2023-04-03,200401,Central,Hyderabad,Returning,Electronics,6.0,26719.51,0.0,160317.06
2021-03-30,200402,Central,Delhi,Returning,Accessories,6.0,31748.23,25.0,160317.06
2021-04-02,200403,West,Hyderabad,Returning,Clothing,8.0,29476.35,25.0,235810.8
2022-03-16,200404,Central,Mumbai,New,Accessories,8.0,40229.84,10.0,289654.848
2021-01-17,200405,North,Pune,New,Electronics,3.0,561.25,10.0,1515.375
2022-05-10,200406,South,Chennai,Returning,Food,9.0,24153.93,15.0,184777.5645
2022-01-16,200407,North,Hyderabad,Returning,Electronics,9.0,36689.49,25.0,184777.5645
2022-10-08,200408,Central,Chennai,Returning,Furniture,9.0,11730.85,5.0,184777.5645
2021-04-15,200409,West,Delhi,Returning,Electronics,6.0,38685.28,10.0,208900.512
2022-08-29,200410,North,Kolkata,Returning,Food,3.0,45204.56,0.0,135613.68
2021-03-15,200411,Central,Hyderabad,Returning,Food,1.0,1928.25,15.0,1639.0125
2022-03-05,200412,West,Ahmedabad,Returning,Furniture,7.0,35520.71,20.0,198915.976
2022-11-27,200413,South,Pune,New,Electronics,9.0,190.13,25.0,1283.3775
2021-10-23,200414,North,Ahmedabad,New,Clothing,6.0,34430.69,10.0,185925.726
2021-07-26,200415,Central,Mumbai,Returning,Furniture,4.0,29503.21,20.0,94410.272
2023-08-25,200416,North,Kolkata,New,Clothing,4.0,16762.63,25.0,94410.272
2021-07-10,200417,Central,Chennai,New,Food,4.0,42828.99,5.0,94410.272
2022-01-22,200418,West,Kolkata,New,Electronics,3.0,23148.03,5.0,65971.8855
2022-07-04,200419,Central,Mumbai,New,Electronics,1.0,190.13,5.0,180.6235
2021-12-09,200420,East,Hyderabad,New,Clothing,3.0,17036.91,15.0,43444.1205
2021-08-30,200421,Central,Pune,New,Clothing,3.0,34459.76,10.0,43444.1205
2023-03-26,200422,West,Mumbai,Returning,Electronics,1.0,19844.0,20.0,15875.2
2021-09-23,200423,North,Kolkata,Returning,Electronics,4.0,22887.18,0.0,91548.72
2022-11-07,200424,North,Hyderabad,Returning,Accessories,7.0,30297.19,25.0,159060.2475
2022-06-12,200425,North,Chennai,New,Clothing,7.0,41229.24,0.0,159060.2475
2023-07-06,200426,East,Bengaluru,New,Food,4.0,11901.5,20.0,38084.8
2022-11-04,200427,South,Chennai,Returning,Clothing,8.0,1357.94,0.0,10863.52
2023-05-18,200428,West,Chennai,Returning,Food,5.0,42486.38,10.0,191188.71
2023-07-07,200429,West,Kolkata,Returning,Clothing,4.0,42828.99,10.0,171315.96
2021-07-18,200430,East,Mumbai,Returning,Electronics,8.0,28783.88,25.0,172703.28
2022-04-14,200431,North,Pune,New,Clothing,8.0,48150.67,15.0,172703.28
2023-06-16,200432,North,Chennai,Returning,Clothing,8.0,31449.34,20.0,172703.28
2021-08-01,200433,North,Chennai,Returning,Clothing,7.0,42486.38,20.0,297404.66
2022-06-30,200434,North,Ahmedabad,Returning,Accessories,2.0,31145.77,5.0,59176.963
2022-06-18,200435,West,Mumbai,Returning,Food,9.0,47155.69,5.0,424401.21
2023-04-15,200436,West,Bengaluru,Returning,Food,8.0,25039.55,5.0,200316.4
2021-09-25,200437,Central,Mumbai,Returning,Furniture,8.0,4644.38,15.0,200316.4
2021-10-31,200438,South,Ahmedabad,Returning,Electronics,7.0,47804.19,5.0,317897.8635
2021-05-20,200439,Central,Chennai,Returning,Accessories,9.0,16906.45,15.0,129334.3425
2021-02-06,200440,West,Hyderabad,Returning,Food,9.0,47419.94,20.0,341423.568
2022-04-02,200441,Central,Hyderabad,Returning,Electronics,7.0,4644.38,0.0,32510.66
2023-01-20,200442,Central,Chennai,Returning,Electronics,3.0,32287.38,20.0,77489.712
2022-11-15,200443,North,Hyderabad,New,Furniture,8.0,43009.0,10.0,309664.8
2023-02-05,200444,East,Chennai,Returning,Electronics,6.0,7358.44,5.0,41943.108
2022-12-13,200445,Central,Mumbai,Returning,Food,6.0,49025.97,10.0,41943.108
2023-04-02,200446,Central,Kolkata,Returning,Food,1.0,30297.19,10.0,27267.471
2023-02-15,200447,North,Ahmedabad,New,Furniture,1.0,42481.96,0.0,27267.471
2022-02-10,200448,West,Mumbai,Returning,Accessories,7.0,11261.43,20.0,63064.008
2021-05-07,200449,Central,Delhi,Returning,Food,7.0,35520.71,25.0,63064.008
2021-10-03,200450,South,Delhi,Returning,Furniture,5.0,16795.14,25.0,62981.775
2023-09-27,200451,North,Delhi,New,Electronics,5.0,190.13,25.0,62981.775
2023-05-05,200452,North,Pune,New,Electronics,4.0,16762.63,20.0,53640.416
2021-10-29,200453,South,Mumbai,Returning,Electronics,7.0,27630.42,25.0,145059.705
2022-03-11,200454,East,Bengaluru,Returning,Food,9.0,4644.38,25.0,31349.565
2021-08-16,200455,North,Bengaluru,New,Clothing,9.0,34369.73,20.0,247462.056
2023-06-14,200456,East,Pune,New,Clothing,8.0,47416.2,20.0,303463.68
2023-04-30,200457,East,Bengaluru,New,Clothing,1.0,885.54,15.0,752.709
2022-06-30,200458,South,Kolkata,Returning,Electronics,7.0,8853.49,0.0,61974.43
2023-02-16,200459,South,Ahmedabad,Returning,Furniture,4.0,190.13,10.0,684.468
2023-06-04,200460,West,Bengaluru,New,Clothing,3.0,38055.92,15.0,97042.596
2022-12-21,200461,West,Ahmedabad,Returning,Accessories,9.0,27242.53,10.0,220664.493
2023-08-29,200462,East,Delhi,Returning,Furniture,1.0,13239.72,10.0,13239.72
2023-02-26,200463,Central,Chennai,Returning,Clothing,5.0,30796.9,15.0,130886.825
2023-09-15,200464,West,Pune,Returning,Electronics,6.0,1405.66,25.0,6325.47
2022-03-20,200465,East,Pune,Returning,Furniture,8.0,6464.18,0.0,51713.44
2022-08-17,200466,Central,Chennai,Returning,Food,8.0,35520.71,10.0,255749.112
2023-09-14,200467,Central,Delhi,New,Food,9.0,31329.17,20.0,225570.024
2021-04-14,200468,Central,Delhi,New,Furniture,7.0,4644.38,15.0,27634.061
2023-06-16,200469,West,Pune,Returning,Food,7.0,38685.28,15.0,27634.061
2022-08-08,200470,North,Ahmedabad,Returning,Accessories,7.0,7570.71,5.0,50345.2215
2023-06-29,200471,North,Bengaluru,Returning,Clothing,3.0,41692.24,15.0,106315.212
2021-06-02,200472,Central,Pune,Returning,Electronics,3.0,4644.38,15.0,106315.212
2021-09-26,200473,Central,Mumbai,New,Furniture,1.0,25527.5,25.0,19145.625
2022-11-21,200474,Central,Mumbai,Returning,Furniture,7.0,25364.68,10.0,159797.484
2021-08-15,200475,East,Ahmedabad,Returning,Furniture,5.0,10417.23,20.0,41668.92
2021-07-15,200476,West,Pune,Returning,Electronics,9.0,31145.77,15.0,238265.1405
2021-05-05,200477,South,Bengaluru,Returning,Clothing,1.0,23932.92,10.0,21539.628
2022-09-01,200478,West,Delhi,New,Clothing,1.0,29476.35,10.0,21539.628
2023-01-01,200479,South,Ahmedabad,New,Electronics,7.0,25527.5,15.0,151888.625
2021-12-04,200480,South,Ahmedabad,Returning,Electronics,2.0,45204.56,25.0,67806.84
2022-12-17,200481,Central,Pune,New,Accessories,2.0,8905.26,25.0,13357.89
2021-05-10,200482,Central,Pune,New,Furniture,2.0,28294.94,25.0,42442.41
2023-03-17,200483,North,Hyderabad,New,Clothing,6.0,744.69,5.0,4244.733
2023-03-17,200484,East,Hyderabad,Returning,Electronics,1.0,31449.34,0.0,31449.34
2023-08-09,200485,East,Mumbai,Returning,Food,5.0,44949.73,20.0,179798.92
2022-05-12,200486,East,Mumbai,New,Food,5.0,45683.08,15.0,179798.92
2023-08-28,200487,East,Kolkata,New,Food,5.0,27242.53,20.0,179798.92
2023-05-10,200488,East,Delhi,Returning,Accessories,5.0,25249.35,25.0,179798.92
2022-12-25,200489,West,Delhi,New,Food,6.0,8853.49,20.0,42496.752
2022-07-10,200490,West,Delhi,Returning,Accessories,4.0,7676.97,20.0,30707.88
2021-06-28,200491,South,Ahmedabad,New,Electronics,9.0,20479.21,15.0,156665.9565
2023-05-03,200492,East,Mumbai,New,Electronics,3.0,48150.67,15.0,144452.01
2021-07-14,200493,South,Bengaluru,Returning,Clothing,6.0,18085.76,0.0,108514.56
2021-04-22,200494,East,Bengaluru,Returning,Clothing,1.0,33687.43,0.0,33687.43
2021-05-17,200495,West,Ahmedabad,Returning,Food,5.0,16762.63,5.0,79622.4925
2023-02-02,200496,South,Chennai,New,Furniture,2.0,47804.19,5.0,90827.961
2022-07-29,200497,South,Mumbai,Returning,Accessories,7.0,17695.26,25.0,92900.115
2021-03-26,200498,West,Hyderabad,Returning,Accessories,1.0,41894.01,5.0,39799.3095
2021-11-10,200499,South,Mumbai,Returning,Electronics,8.0,26309.82,25.0,157858.92
2022-01-19,200500,North,Mumbai,Returning,Accessories,6.0,43009.0,10.0,232248.6
2023-08-03,200501,Central,Hyderabad,New,Clothing,5.0,13671.2,10.0,68356.0
2022-04-04,200502,Central,Chennai,Returning,Furniture,2.0,37656.53,0.0,75313.06
2021-06-10,200503,East,Mumbai,New,Furniture,2.0,47416.2,0.0,94832.4
2021-09-12,200504,West,Mumbai,Returning,Furniture,2.0,47649.32,15.0,94832.4
2023-06-10,200505,Central,Delhi,Returning,Accessories,6.0,1464.33,0.0,8785.98
2023-01-20,200506,North,Chennai,Returning,Accessories,6.0,40448.33,5.0,8785.98
2023-04-15,200507,West,Ahmedabad,New,Accessories,4.0,48795.82,25.0,146387.46
2023-07-08,200508,North,Pune,Returning,Clothing,4.0,10417.23,0.0,146387.46
2023-06-12,200509,Central,Hyderabad,Returning,Accessories,4.0,3110.2,20.0,9952.64
2022-12-09,200510,East,Mumbai,Returning,Furniture,2.0,24153.93,20.0,48307.86
2023-07-27,200511,South,Kolkata,New,Furniture,5.0,13490.22,10.0,60705.99
2021-01-29,200512,South,Ahmedabad,New,Food,5.0,41264.36,5.0,60705.99
2022-11-25,200513,North,Ahmedabad,Returning,Electronics,4.0,16722.74,15.0,56857.316
2021-03-21,200514,East,Delhi,New,Accessories,1.0,21639.47,15.0,18393.5495
2022-03-06,200515,South,Mumbai,Returning,Furniture,8.0,41203.96,20.0,263705.344
2022-09-07,200516,South,Mumbai,New,Electronics,6.0,3435.83,15.0,17522.733
2021-11-26,200517,Central,Hyderabad,Returning,Electronics,6.0,11730.85,20.0,56308.08
2023-05-24,200518,Central,Mumbai,Returning,Furniture,8.0,12018.78,15.0,81727.704
2021-02-11,200519,South,Ahmedabad,Returning,Furniture,8.0,27607.91,25.0,81727.704
2021-10-20,200520,South,Ahmedabad,Returning,Clothing,8.0,8853.49,25.0,53120.94
2022-03-01,200521,North,Mumbai,New,Furniture,6.0,6464.18,25.0,29088.81
2023-02-20,200522,West,Ahmedabad,New,Furniture,6.0,29476.35,15.0,150329.385
2021-12-21,200523,South,Mumbai,New,Electronics,6.0,13671.2,5.0,150329.385
2022-11-08,200524,West,Bengaluru,Returning,Accessories,3.0,38055.92,15.0,97042.596
2023-05-05,200525,East,Ahmedabad,Returning,Food,5.0,645.09,0.0,3225.45
2022-12-11,200526,East,Delhi,New,Accessories,8.0,31449.34,0.0,251594.72
2021-03-01,200527,West,Delhi,Returning,Accessories,8.0,3925.39,5.0,29832.964
2021-12-02,200528,West,Pune,New,Clothing,3.0,6464.18,10.0,17453.286
2021-05-12,200529,East,Delhi,New,Furniture,5.0,41229.24,5.0,195838.89
2021-06-15,200530,East,Kolkata,New,Food,1.0,1464.33,15.0,1244.6805
2022-01-06,200531,East,Bengaluru,Returning,Clothing,1.0,40261.37,5.0,38248.3015
2021-03-28,200532,East,Delhi,New,Furniture,5.0,43946.28,10.0,197758.26
2022-11-18,200533,Central,Delhi,New,Accessories,9.0,39962.11,15.0,305710.1415
2021-01-15,200534,Central,Bengaluru,Returning,Electronics,9.0,16066.22,0.0,305710.1415
2023-09-24,200535,West,Delhi,Returning,Accessories,9.0,45936.76,5.0,392759.298
2022-10-22,200536,West,Bengaluru,Returning,Clothing,9.0,44949.73,20.0,392759.298
2021-06-28,200537,West,Hyderabad,Returning,Accessories,9.0,44949.73,5.0,392759.298
2021-12-31,200538,West,Bengaluru,New,Furniture,7.0,40261.37,10.0,253646.631
2021-10-21,200539,South,Ahmedabad,New,Electronics,4.0,16885.59,15.0,57411.006
2021-11-10,200540,North,Bengaluru,Returning,Food,8.0,1405.66,5.0,10683.016
2022-05-10,200541,South,Bengaluru,Returning,Furniture,6.0,41894.01,0.0,251364.06
2021-12-10,200542,Central,Hyderabad,Returning,Food,9.0,11801.42,20.0,84970.224
2022-08-05,200543,West,Mumbai,Returning,Food,9.0,22803.0,20.0,84970.224
2022-12-30,200544,West,Hyderabad,Returning,Accessories,2.0,46607.98,20.0,74572.768
2021-09-25,200545,South,Chennai,Returning,Food,2.0,16722.74,5.0,74572.768
2022-06-23,200546,East,Delhi,Returning,Clothing,3.0,34575.21,20.0,82980.504
2022-05-17,200547,West,Hyderabad,Returning,Accessories,3.0,23152.83,15.0,82980.504
2021-10-18,200548,West,Hyderabad,Returning,Accessories,3.0,44764.05,20.0,82980.504
2022-08-16,200549,South,Hyderabad,Returning,Furniture,2.0,40741.71,10.0,73335.078
2023-03-21,200550,North,Ahmedabad,New,Electronics,2.0,34236.77,15.0,73335.078
2023-05-02,200551,North,Chennai,Returning,Accessories,9.0,38357.85,5.0,327959.6175
2023-03-14,200552,South,Chennai,Returning,Food,1.0,11673.93,0.0,11673.93
2023-08-18,200553,East,Bengaluru,New,Food,1.0,21639.47,15.0,11673.93
2023-04-23,200554,Central,Delhi,New,Furniture,7.0,31540.97,5.0,209747.4505
2023-04-17,200555,West,Bengaluru,New,Accessories,7.0,47419.94,20.0,209747.4505
2021-07-15,200556,South,Chennai,Returning,Furniture,5.0,16066.22,5.0,76314.545
2022-06-01,200557,South,Hyderabad,Returning,Food,9.0,27630.42,5.0,236240.091
2022-09-09,200558,South,Chennai,Returning,Accessories,6.0,31449.34,15.0,160391.634
2021-05-16,200559,North,Hyderabad,New,Electronics,6.0,40741.71,25.0,183337.695
2021-08-23,200560,Central,Mumbai,New,Clothing,2.0,5586.95,10.0,10056.51
2023-04-07,200561,North,Delhi,Returning,Furniture,2.0,45204.56,10.0,10056.51
2022-09-17,200562,East,Chennai,New,Accessories,3.0,16762.63,25.0,37715.9175
2021-09-16,200563,North,Hyderabad,Returning,Accessories,9.0,15518.81,20.0,111735.432
2023-03-19,200564,North,Hyderabad,Returning,Electronics,7.0,3343.51,5.0,22234.3415
2023-08-11,200565,West,Mumbai,Returning,Food,8.0,429.0,15.0,2917.2
2023-04-23,200566,West,Pune,New,Electronics,3.0,4644.38,10.0,12539.826
2021-03-14,200567,Central,Kolkata,Returning,Clothing,4.0,39962.11,15.0,135871.174
2023-05-12,200568,Central,Chennai,Returning,Furniture,5.0,6764.7,10.0,30441.15
2022-06-01,200569,West,Hyderabad,Returning,Food,3.0,11261.43,10.0,33784.29
2022-05-28,200570,South,Mumbai,Returning,Food,7.0,4589.52,10.0,32126.64
2022-11-24,200571,South,Mumbai,Returning,Furniture,8.0,16762.63,15.0,113985.884
2022-09-18,200572,South,Pune,New,Accessories,5.0,17695.26,0.0,88476.3
2023-09-11,200573,North,Pune,Returning,Accessories,7.0,11678.7,0.0,81750.9
2022-06-17,200574,North,Kolkata,New,Accessories,5.0,5561.99,25.0,20857.4625
2022-09-29,200575,East,Ahmedabad,Returning,Clothing,5.0,11673.93,5.0,20857.4625
2022-04-23,200576,North,Ahmedabad,Returning,Electronics,6.0,10417.23,15.0,53127.873
2023-06-09,200577,North,Ahmedabad,New,Food,6.0,10471.68,10.0,53127.873
2022-06-28,200578,North,Delhi,Returning,Clothing,7.0,16885.59,0.0,118199.13
2022-01-04,200579,East,Mumbai,Returning,Electronics,5.0,5561.99,25.0,20857.4625
2022-07-16,200580,South,Delhi,Returning,Accessories,5.0,7358.44,25.0,27594.15
2022-01-04,200581,South,Chennai,Returning,Electronics,3.0,30796.9,10.0,83151.63
2021-08-23,200582,East,Ahmedabad,Returning,Food,9.0,42716.33,5.0,365224.6215
2021-05-31,200583,South,Mumbai,New,Accessories,6.0,25039.55,20.0,120189.84
2022-11-02,200584,North,Ahmedabad,Returning,Electronics,4.0,25039.55,10.0,90142.38
2021-04-25,200585,East,Ahmedabad,New,Furniture,9.0,16906.45,20.0,121726.44
2023-04-13,200586,Central,Bengaluru,New,Clothing,8.0,6764.7,10.0,48705.84
2021-06-12,200587,South,Kolkata,Returning,Furniture,8.0,41203.96,25.0,247223.76
2021-03-26,200588,West,Kolkata,Returning,Electronics,8.0,12667.48,5.0,247223.76
2021-03-21,200589,East,Bengaluru,Returning,Accessories,2.0,28814.2,25.0,43221.3
